"","Student ID","Score","Subject","Grade","School","Gender","Ethnicity","Lunch Status","Teacher"
"363","401000063",4,"English Lit and Composition","11th Grade","UDC-HS","F","Hispanic","FDC",NA
"364","700000005",4,"English Lit and Composition","11th Grade","UDC-HS","F","Hispanic","F",NA
"365","270307333",2,"Environmental Science","12th Grade","NDHS","M","Hispanic","F",NA
"366","204010599",2,"Environmental Science","12th Grade","NDHS","F","Hispanic","P",NA
"367","204845895",2,"Environmental Science","12th Grade","NDHS","F","Black","F",NA
"368","202660890",1,"Environmental Science","12th Grade","NDHS","F","Black","R",NA
"369","274443480",1,"Environmental Science","12th Grade","NDHS","M","Black","F",NA
"370","202934311",1,"Environmental Science","12th Grade","NDHS","F","Black","P",NA
"371","275131837",1,"Environmental Science","12th Grade","NDHS","M","Black","F",NA
"372","203305891",3,"Environmental Science","12th Grade","NDHS","F","Black","F",NA
"373","200052033",2,"Environmental Science","12th Grade","NDHS","M","Black","F",NA
"374","201823614",1,"Environmental Science","12th Grade","NDHS","F","Black","F",NA
"375","204909022",4,"Environmental Science","12th Grade","NDHS","M","Black","R",NA
"376","203371976",2,"Environmental Science","12th Grade","NDHS","F","Black","FDC",NA
"377","274863513",2,"Environmental Science","12th Grade","NDHS","M","Black","R",NA
"378","216224865",2,"Environmental Science","12th Grade","NDHS","M","Black","R",NA
"379","205727332",1,"Environmental Science","12th Grade","NDHS","F","Black","FDC",NA
"380","207774696",2,"Environmental Science","12th Grade","NDHS","F","Black","P",NA
"381","204118467",1,"US Gov and Politics","12th Grade","NDHS","M","Hispanic","FDC",NA
"382","200273258",3,"US Gov and Politics","12th Grade","NDHS","M","Black","P",NA
"383","270485832",3,"US Gov and Politics","12th Grade","NDHS","F","Black","P",NA
"384","270081946",3,"US Gov and Politics","12th Grade","NDHS","M","Hispanic","FDC",NA
"385","275078996",4,"US Gov and Politics","12th Grade","NDHS","M","Black","F",NA
"386","216224824",3,"US Gov and Politics","12th Grade","NDHS","F","Black","P",NA
"387","275078293",2,"US Gov and Politics","12th Grade","NDHS","F","Black","F",NA
"388","215509670",3,"US Gov and Politics","12th Grade","NDHS","F","Black","FDC",NA
"389","200318384",2,"US Gov and Politics","12th Grade","NDHS","F","Black","P",NA
"390","202918827",3,"US Gov and Politics","12th Grade","NDHS","M","Black","R",NA
"391","270307572",3,"US Gov and Politics","12th Grade","NDHS","M","Black","FDC",NA
"392","274080092",1,"US Gov and Politics","12th Grade","NDHS","F","Black","FDC",NA
"393","200051324",4,"US Gov and Politics","12th Grade","NDHS","F","Black","F",NA
"394","206165276",2,"US Gov and Politics","12th Grade","NDHS","F","Black","F",NA
"395","204909022",4,"US Gov and Politics","12th Grade","NDHS","M","Black","R",NA
"396","204936744",1,"US Gov and Politics","12th Grade","NDHS","F","Black","FDC",NA
"397","275279198",3,"US Gov and Politics","12th Grade","NDHS","M","Hispanic","R",NA
"398","205810427",3,"US Gov and Politics","12th Grade","NDHS","F","Black","FDC",NA
"399","274863513",3,"US Gov and Politics","12th Grade","NDHS","M","Black","R",NA
"400","202996872",3,"US Gov and Politics","12th Grade","NDHS","M","Black","R",NA
"401","306001140",2,"US History","12th Grade","UDC-HS","F","Black","F",NA
"402","306001140",2,"US History","12th Grade","UDC-HS","F","Black","F",NA
"403","306001140",2,"US History","12th Grade","UDC-HS","F","Black","F",NA
"404","301001044",2,"US History","12th Grade","UDC-HS","F","Hispanic","FDC",NA
"405","301001044",2,"US History","12th Grade","UDC-HS","F","Hispanic","FDC",NA
"406","301001044",2,"US History","12th Grade","UDC-HS","F","Hispanic","FDC",NA
"407","303000116",2,"US History","12th Grade","UDC-HS","F","Black","P",NA
"408","303000116",2,"US History","12th Grade","UDC-HS","F","Black","P",NA
"409","303000116",2,"US History","12th Grade","UDC-HS","F","Black","P",NA
"410","303000117",2,"US History","12th Grade","UDC-HS","F","Black","P",NA
"411","303000117",2,"US History","12th Grade","UDC-HS","F","Black","P",NA
"412","303000117",2,"US History","12th Grade","UDC-HS","F","Black","P",NA
"413","301001089",1,"US History","12th Grade","UDC-HS","F","Black","F",NA
"414","301001089",1,"US History","12th Grade","UDC-HS","F","Black","F",NA
"415","301001089",1,"US History","12th Grade","UDC-HS","F","Black","F",NA
"416","301200010",3,"US History","12th Grade","UDC-HS","M","Hispanic","F",NA
"417","301200010",3,"US History","12th Grade","UDC-HS","M","Hispanic","F",NA
"418","301200010",3,"US History","12th Grade","UDC-HS","M","Hispanic","F",NA
"419","301001091",3,"US History","12th Grade","UDC-HS","F","Black","P",NA
"420","301001091",3,"US History","12th Grade","UDC-HS","F","Black","P",NA
"421","301001091",3,"US History","12th Grade","UDC-HS","F","Black","P",NA
"422","301001092",2,"US History","12th Grade","UDC-HS","M","Black","F",NA
"423","301001092",2,"US History","12th Grade","UDC-HS","M","Black","F",NA
"424","301001092",2,"US History","12th Grade","UDC-HS","M","Black","F",NA
"425","301001093",4,"US History","12th Grade","UDC-HS","F","Black","F",NA
"426","301001093",4,"US History","12th Grade","UDC-HS","F","Black","F",NA
"427","301001093",4,"US History","12th Grade","UDC-HS","F","Black","F",NA
"428","303000131",4,"US History","12th Grade","UDC-HS","F","Black","R",NA
"429","303000131",4,"US History","12th Grade","UDC-HS","F","Black","R",NA
"430","303000131",4,"US History","12th Grade","UDC-HS","F","Black","R",NA
"431","142021427",4,"US History","12th Grade","UDC-HS","F","Black","P",NA
"432","142021427",4,"US History","12th Grade","UDC-HS","F","Black","P",NA
"433","142021427",4,"US History","12th Grade","UDC-HS","F","Black","P",NA
"434","301001053",4,"US History","12th Grade","UDC-HS","F","Black","F",NA
"435","301001053",4,"US History","12th Grade","UDC-HS","F","Black","F",NA
"436","301001053",4,"US History","12th Grade","UDC-HS","F","Black","F",NA
"437","303000142",4,"US History","12th Grade","UDC-HS","M","Black","P",NA
"438","303000142",4,"US History","12th Grade","UDC-HS","M","Black","P",NA
"439","303000142",4,"US History","12th Grade","UDC-HS","M","Black","P",NA
"440","301001058",5,"US History","12th Grade","UDC-HS","M","Black","P",NA
"441","301001058",5,"US History","12th Grade","UDC-HS","M","Black","P",NA
"442","301001058",5,"US History","12th Grade","UDC-HS","M","Black","P",NA
"443","301001368",5,"US History","12th Grade","UDC-HS","F","Black","P",NA
"444","301001368",5,"US History","12th Grade","UDC-HS","F","Black","P",NA
"445","301001368",5,"US History","12th Grade","UDC-HS","F","Black","P",NA
"446","301001142",3,"US History","12th Grade","UDC-HS","F","Black","R",NA
"447","301001142",3,"US History","12th Grade","UDC-HS","F","Black","R",NA
"448","301001142",3,"US History","12th Grade","UDC-HS","F","Black","R",NA
"449","301001066",3,"US History","12th Grade","UDC-HS","F","Black","P",NA
"450","301001066",3,"US History","12th Grade","UDC-HS","F","Black","P",NA
"451","301001066",3,"US History","12th Grade","UDC-HS","F","Black","P",NA
"452","401000072",4,"US History","12th Grade","UDC-HS","F","Hispanic","FDC",NA
"453","401000072",4,"US History","12th Grade","UDC-HS","F","Hispanic","FDC",NA
"454","401000072",4,"US History","12th Grade","UDC-HS","F","Hispanic","FDC",NA
"455","301001309",4,"US History","12th Grade","UDC-HS","F","Black","FDC",NA
"456","301001309",4,"US History","12th Grade","UDC-HS","F","Black","FDC",NA
"457","301001309",4,"US History","12th Grade","UDC-HS","F","Black","FDC",NA
"458","303000156",2,"US History","12th Grade","UDC-HS","F","Black","R",NA
"459","303000156",2,"US History","12th Grade","UDC-HS","F","Black","R",NA
"460","303000156",2,"US History","12th Grade","UDC-HS","F","Black","R",NA
"461","303000157",3,"US History","12th Grade","UDC-HS","F","Black","FDC",NA
"462","303000157",3,"US History","12th Grade","UDC-HS","F","Black","FDC",NA
"463","303000157",3,"US History","12th Grade","UDC-HS","F","Black","FDC",NA
"464","303000108",3,"US History","12th Grade","UDC-HS","F","Black","FDC",NA
"465","303000108",3,"US History","12th Grade","UDC-HS","F","Black","FDC",NA
"466","303000108",3,"US History","12th Grade","UDC-HS","F","Black","FDC",NA
"467","301001140",4,"US History","12th Grade","UDC-HS","F","Black","FDC",NA
"468","301001140",4,"US History","12th Grade","UDC-HS","F","Black","FDC",NA
"469","301001140",4,"US History","12th Grade","UDC-HS","F","Black","FDC",NA
"470","301200011",5,"US History","12th Grade","UDC-HS","F","Black","FDC",NA
"471","301200011",5,"US History","12th Grade","UDC-HS","F","Black","FDC",NA
"472","301200011",5,"US History","12th Grade","UDC-HS","F","Black","FDC",NA
"473","306001101",5,"US History","12th Grade","UDC-HS","F","Black","F",NA
"474","306001101",5,"US History","12th Grade","UDC-HS","F","Black","F",NA
"475","306001101",5,"US History","12th Grade","UDC-HS","F","Black","F",NA
"476","205461395",2,"US History","11th Grade","REH","M","Black","F",NA
"477","205461395",2,"US History","11th Grade","REH","M","Black","F",NA
"478","205461395",2,"US History","11th Grade","REH","M","Black","F",NA
"479","204006076",1,"US History","11th Grade","REH","M","Black","R",NA
"480","204006076",1,"US History","11th Grade","REH","M","Black","R",NA
"481","204006076",1,"US History","11th Grade","REH","M","Black","R",NA
"482","205004575",2,"US History","11th Grade","REH","M","Black","F",NA
"483","205004575",2,"US History","11th Grade","REH","M","Black","F",NA
"484","205004575",2,"US History","11th Grade","REH","M","Black","F",NA
"485","204407365",2,"US History","11th Grade","REH","M","Black","F",NA
"486","204407365",2,"US History","11th Grade","REH","M","Black","F",NA
"487","204407365",2,"US History","11th Grade","REH","M","Black","F",NA
"488","204329361",2,"US History","11th Grade","REH","F","Black","F",NA
"489","204329361",2,"US History","11th Grade","REH","F","Black","F",NA
"490","204329361",2,"US History","11th Grade","REH","F","Black","F",NA
"491","214848822",3,"US History","11th Grade","REH","F","Black","F",NA
"492","214848822",3,"US History","11th Grade","REH","F","Black","F",NA
"493","214848822",3,"US History","11th Grade","REH","F","Black","F",NA
"494","204843601",2,"US History","11th Grade","REH","M","Black","F",NA
"495","204843601",2,"US History","11th Grade","REH","M","Black","F",NA
"496","204843601",2,"US History","11th Grade","REH","M","Black","F",NA
"497","203694971",4,"US History","11th Grade","REH","M","Hispanic","P",NA
"498","203694971",4,"US History","11th Grade","REH","M","Hispanic","P",NA
"499","203694971",4,"US History","11th Grade","REH","M","Hispanic","P",NA
"500","203694989",4,"US History","11th Grade","REH","M","Hispanic","P",NA
"501","203694989",4,"US History","11th Grade","REH","M","Hispanic","P",NA
"502","203694989",4,"US History","11th Grade","REH","M","Hispanic","P",NA
"503","203571559",1,"US History","11th Grade","REH","F","Black","F",NA
"504","203571559",1,"US History","11th Grade","REH","F","Black","F",NA
"505","203571559",1,"US History","11th Grade","REH","F","Black","F",NA
"506","206397622",1,"US History","11th Grade","REH","M","Black","F",NA
"507","206397622",1,"US History","11th Grade","REH","M","Black","F",NA
"508","206397622",1,"US History","11th Grade","REH","M","Black","F",NA
"509","214892051",2,"US History","11th Grade","REH","F","Black","F",NA
"510","214892051",2,"US History","11th Grade","REH","F","Black","F",NA
"511","214892051",2,"US History","11th Grade","REH","F","Black","F",NA
"512","204373591",1,"US History","11th Grade","REH","F","Black","R",NA
"513","204373591",1,"US History","11th Grade","REH","F","Black","R",NA
"514","204373591",1,"US History","11th Grade","REH","F","Black","R",NA
"515","205909583",2,"US History","11th Grade","REH","M","Black","F",NA
"516","205909583",2,"US History","11th Grade","REH","M","Black","F",NA
"517","205909583",2,"US History","11th Grade","REH","M","Black","F",NA
"518","208208967",5,"US History","11th Grade","REH","F","Black","F",NA
"519","208208967",5,"US History","11th Grade","REH","F","Black","F",NA
"520","208208967",5,"US History","11th Grade","REH","F","Black","F",NA
"521","204964902",1,"US History","11th Grade","REH","F","Black","R",NA
"522","204964902",1,"US History","11th Grade","REH","F","Black","R",NA
"523","204964902",1,"US History","11th Grade","REH","F","Black","R",NA
"524","274765734",2,"US History","11th Grade","REH","M","Black","F",NA
"525","274765734",2,"US History","11th Grade","REH","M","Black","F",NA
"526","274765734",2,"US History","11th Grade","REH","M","Black","F",NA
"527","268864865",1,"US History","11th Grade","REH","F","Black","F",NA
"528","268864865",1,"US History","11th Grade","REH","F","Black","F",NA
"529","268864865",1,"US History","11th Grade","REH","F","Black","F",NA
"530","204772024",4,"US History","11th Grade","REH","M","Black","F",NA
"531","204772024",4,"US History","11th Grade","REH","M","Black","F",NA
"532","204772024",4,"US History","11th Grade","REH","M","Black","F",NA
"533","207903279",2,"US History","11th Grade","REH","M","Black","F",NA
"534","207903279",2,"US History","11th Grade","REH","M","Black","F",NA
"535","207903279",2,"US History","11th Grade","REH","M","Black","F",NA
"536","205808363",2,"US History","11th Grade","REH","M","Black","F",NA
"537","205808363",2,"US History","11th Grade","REH","M","Black","F",NA
"538","205808363",2,"US History","11th Grade","REH","M","Black","F",NA
"539","206165508",1,"US History","11th Grade","REH","F","Black","R",NA
"540","206165508",1,"US History","11th Grade","REH","F","Black","R",NA
"541","206165508",1,"US History","11th Grade","REH","F","Black","R",NA
"542","205056336",3,"US History","11th Grade","REH","M","Asian","F",NA
"543","205056336",3,"US History","11th Grade","REH","M","Asian","F",NA
"544","205056336",3,"US History","11th Grade","REH","M","Asian","F",NA
"545","203061916",4,"US History","11th Grade","REH","M","Black","F",NA
"546","203061916",4,"US History","11th Grade","REH","M","Black","F",NA
"547","203061916",4,"US History","11th Grade","REH","M","Black","F",NA
"548","205376163",3,"US History","11th Grade","REH","M","Black","F",NA
"549","205376163",3,"US History","11th Grade","REH","M","Black","F",NA
"550","205376163",3,"US History","11th Grade","REH","M","Black","F",NA
"551","206441545",1,"US History","11th Grade","REH","F","Black","F",NA
"552","206441545",1,"US History","11th Grade","REH","F","Black","F",NA
"553","206441545",1,"US History","11th Grade","REH","F","Black","F",NA
"554","205192107",3,"US History","11th Grade","REH","M","Black","P",NA
"555","205192107",3,"US History","11th Grade","REH","M","Black","P",NA
"556","205192107",3,"US History","11th Grade","REH","M","Black","P",NA
"557","205041064",3,"US History","11th Grade","REH","F","Black","F",NA
"558","205041064",3,"US History","11th Grade","REH","F","Black","F",NA
"559","205041064",3,"US History","11th Grade","REH","F","Black","F",NA
"560","207907494",3,"US History","11th Grade","REH","M","Hispanic","F",NA
"561","207907494",3,"US History","11th Grade","REH","M","Hispanic","F",NA
"562","207907494",3,"US History","11th Grade","REH","M","Hispanic","F",NA
"563","204287536",1,"US History","11th Grade","REH","M","Black","F",NA
"564","204287536",1,"US History","11th Grade","REH","M","Black","F",NA
"565","204287536",1,"US History","11th Grade","REH","M","Black","F",NA
"566","206737116",3,"US History","11th Grade","REH","F","Black","F",NA
"567","206737116",3,"US History","11th Grade","REH","F","Black","F",NA
"568","206737116",3,"US History","11th Grade","REH","F","Black","F",NA
"569","204111702",2,"US History","11th Grade","REH","M","Black","P",NA
"570","204111702",2,"US History","11th Grade","REH","M","Black","P",NA
"571","204111702",2,"US History","11th Grade","REH","M","Black","P",NA
"572","206344277",2,"US History","11th Grade","REH","F","Black","F",NA
"573","206344277",2,"US History","11th Grade","REH","F","Black","F",NA
"574","206344277",2,"US History","11th Grade","REH","F","Black","F",NA
"575","205174782",3,"US History","11th Grade","NDHS","F","Black","F",NA
"576","205174782",3,"US History","11th Grade","NDHS","F","Black","F",NA
"577","205174782",3,"US History","11th Grade","NDHS","F","Black","F",NA
"578","225942358",3,"US History","11th Grade","NDHS","F","Black","P",NA
"579","225942358",3,"US History","11th Grade","NDHS","F","Black","P",NA
"580","225942358",3,"US History","11th Grade","NDHS","F","Black","P",NA
"581","219263258",4,"US History","11th Grade","NDHS","F","Black","F",NA
"582","219263258",4,"US History","11th Grade","NDHS","F","Black","F",NA
"583","219263258",4,"US History","11th Grade","NDHS","F","Black","F",NA
"584","206404378",3,"US History","11th Grade","NDHS","F","Black","R",NA
"585","206404378",3,"US History","11th Grade","NDHS","F","Black","R",NA
"586","206404378",3,"US History","11th Grade","NDHS","F","Black","R",NA
"587","274307347",2,"US History","11th Grade","NDHS","F","Hispanic","F",NA
"588","274307347",2,"US History","11th Grade","NDHS","F","Hispanic","F",NA
"589","274307347",2,"US History","11th Grade","NDHS","F","Hispanic","F",NA
"590","205948284",1,"US History","11th Grade","NDHS","F","Black","F",NA
"591","205948284",1,"US History","11th Grade","NDHS","F","Black","F",NA
"592","205948284",1,"US History","11th Grade","NDHS","F","Black","F",NA
"593","209444785",2,"US History","11th Grade","NDHS","F","Black","P",NA
"594","209444785",2,"US History","11th Grade","NDHS","F","Black","P",NA
"595","209444785",2,"US History","11th Grade","NDHS","F","Black","P",NA
"596","206578197",1,"US History","11th Grade","NDHS","M","Black","F",NA
"597","206578197",1,"US History","11th Grade","NDHS","M","Black","F",NA
"598","206578197",1,"US History","11th Grade","NDHS","M","Black","F",NA
"599","204657266",2,"US History","11th Grade","NDHS","M","Black","FDC",NA
"600","204657266",2,"US History","11th Grade","NDHS","M","Black","FDC",NA
"601","204657266",2,"US History","11th Grade","NDHS","M","Black","FDC",NA
"602","270039183",2,"US History","11th Grade","NDHS","F","Black","P",NA
"603","270039183",2,"US History","11th Grade","NDHS","F","Black","P",NA
"604","270039183",2,"US History","11th Grade","NDHS","F","Black","P",NA
"605","219343712",2,"US History","11th Grade","NDHS","F","Black","F",NA
"606","219343712",2,"US History","11th Grade","NDHS","F","Black","F",NA
"607","219343712",2,"US History","11th Grade","NDHS","F","Black","F",NA
"608","206110421",2,"US History","11th Grade","NDHS","M","Black","F",NA
"609","206110421",2,"US History","11th Grade","NDHS","M","Black","F",NA
"610","206110421",2,"US History","11th Grade","NDHS","M","Black","F",NA
"611","203923982",2,"US History","11th Grade","NDHS","M","Black","FDC",NA
"612","203923982",2,"US History","11th Grade","NDHS","M","Black","FDC",NA
"613","203923982",2,"US History","11th Grade","NDHS","M","Black","FDC",NA
"614","203871470",3,"US History","11th Grade","NDHS","F","Black","F",NA
"615","203871470",3,"US History","11th Grade","NDHS","F","Black","F",NA
"616","203871470",3,"US History","11th Grade","NDHS","F","Black","F",NA
"617","204148613",2,"US History","11th Grade","NDHS","M","Black","P",NA
"618","204148613",2,"US History","11th Grade","NDHS","M","Black","P",NA
"619","204148613",2,"US History","11th Grade","NDHS","M","Black","P",NA
"620","209778539",2,"US History","11th Grade","NDHS","F","Black","P",NA
"621","209778539",2,"US History","11th Grade","NDHS","F","Black","P",NA
"622","209778539",2,"US History","11th Grade","NDHS","F","Black","P",NA
"623","219498318",2,"US History","11th Grade","NDHS","F","Black","F",NA
"624","219498318",2,"US History","11th Grade","NDHS","F","Black","F",NA
"625","219498318",2,"US History","11th Grade","NDHS","F","Black","F",NA
"626","205214851",1,"US History","11th Grade","NDHS","M","Black","F",NA
"627","205214851",1,"US History","11th Grade","NDHS","M","Black","F",NA
"628","205214851",1,"US History","11th Grade","NDHS","M","Black","F",NA
"629","205593676",3,"US History","11th Grade","NDHS","F","Hispanic","FDC",NA
"630","205593676",3,"US History","11th Grade","NDHS","F","Hispanic","FDC",NA
"631","205593676",3,"US History","11th Grade","NDHS","F","Hispanic","FDC",NA
"632","274858554",3,"US History","11th Grade","NDHS","F","Black","F",NA
"633","274858554",3,"US History","11th Grade","NDHS","F","Black","F",NA
"634","274858554",3,"US History","11th Grade","NDHS","F","Black","F",NA
"635","204258966",3,"US History","11th Grade","NDHS","F","Hispanic","FDC",NA
"636","204258966",3,"US History","11th Grade","NDHS","F","Hispanic","FDC",NA
"637","204258966",3,"US History","11th Grade","NDHS","F","Hispanic","FDC",NA
"638","275049849",1,"US History","11th Grade","NDHS","F","Hispanic","P",NA
"639","275049849",1,"US History","11th Grade","NDHS","F","Hispanic","P",NA
"640","275049849",1,"US History","11th Grade","NDHS","F","Hispanic","P",NA
"641","207323221",2,"US History","11th Grade","NDHS","F","Hispanic","FDC",NA
"642","207323221",2,"US History","11th Grade","NDHS","F","Hispanic","FDC",NA
"643","207323221",2,"US History","11th Grade","NDHS","F","Hispanic","FDC",NA
"644","206025421",3,"US History","11th Grade","NDHS","F","Hispanic","F",NA
"645","206025421",3,"US History","11th Grade","NDHS","F","Hispanic","F",NA
"646","206025421",3,"US History","11th Grade","NDHS","F","Hispanic","F",NA
"647","205929656",2,"US History","11th Grade","NDHS","M","Hispanic","FDC",NA
"648","205929656",2,"US History","11th Grade","NDHS","M","Hispanic","FDC",NA
"649","205929656",2,"US History","11th Grade","NDHS","M","Hispanic","FDC",NA
"650","201827722",4,"US History","11th Grade","NDHS","F","Black","F",NA
"651","201827722",4,"US History","11th Grade","NDHS","F","Black","F",NA
"652","201827722",4,"US History","11th Grade","NDHS","F","Black","F",NA
"653","301001259",3,"World History","10th Grade","UDC-HS","M","Black","FDC",NA
"654","301001259",3,"World History","10th Grade","UDC-HS","M","Black","FDC",NA
"655","301001259",3,"World History","10th Grade","UDC-HS","M","Black","FDC",NA
"656","301001262",3,"World History","10th Grade","UDC-HS","F","Black","P",NA
"657","301001262",3,"World History","10th Grade","UDC-HS","F","Black","P",NA
"658","301001262",3,"World History","10th Grade","UDC-HS","F","Black","P",NA
"659","301001265",3,"World History","10th Grade","UDC-HS","M","Black","FDC",NA
"660","301001265",3,"World History","10th Grade","UDC-HS","M","Black","FDC",NA
"661","301001265",3,"World History","10th Grade","UDC-HS","M","Black","FDC",NA
"662","301001198",2,"World History","10th Grade","UDC-HS","F","Black","R",NA
"663","301001198",2,"World History","10th Grade","UDC-HS","F","Black","R",NA
"664","301001198",2,"World History","10th Grade","UDC-HS","F","Black","R",NA
"665","301001344",5,"World History","10th Grade","UDC-HS","M","Black","P",NA
"666","301001344",5,"World History","10th Grade","UDC-HS","M","Black","P",NA
"667","301001344",5,"World History","10th Grade","UDC-HS","M","Black","P",NA
"668","303001210",5,"World History","10th Grade","UDC-HS","F","Black","R",NA
"669","303001210",5,"World History","10th Grade","UDC-HS","F","Black","R",NA
"670","303001210",5,"World History","10th Grade","UDC-HS","F","Black","R",NA
"671","303001004",2,"World History","10th Grade","UDC-HS","F","Black","P",NA
"672","303001004",2,"World History","10th Grade","UDC-HS","F","Black","P",NA
"673","303001004",2,"World History","10th Grade","UDC-HS","F","Black","P",NA
"674","306001155",3,"World History","10th Grade","UDC-HS","M","Black","P",NA
"675","306001155",3,"World History","10th Grade","UDC-HS","M","Black","P",NA
"676","306001155",3,"World History","10th Grade","UDC-HS","M","Black","P",NA
"677","305001462",3,"World History","10th Grade","UDC-HS","M","Black","P",NA
"678","305001462",3,"World History","10th Grade","UDC-HS","M","Black","P",NA
"679","305001462",3,"World History","10th Grade","UDC-HS","M","Black","P",NA
"680","700000026",2,"World History","10th Grade","UDC-HS","F","Hispanic","FDC",NA
"681","700000026",2,"World History","10th Grade","UDC-HS","F","Hispanic","FDC",NA
"682","700000026",2,"World History","10th Grade","UDC-HS","F","Hispanic","FDC",NA
"683","301001208",2,"World History","10th Grade","UDC-HS","F","Black","FDC",NA
"684","301001208",2,"World History","10th Grade","UDC-HS","F","Black","FDC",NA
"685","301001208",2,"World History","10th Grade","UDC-HS","F","Black","FDC",NA
"686","301001281",2,"World History","10th Grade","UDC-HS","M","Hispanic","FDC",NA
"687","301001281",2,"World History","10th Grade","UDC-HS","M","Hispanic","FDC",NA
"688","301001281",2,"World History","10th Grade","UDC-HS","M","Hispanic","FDC",NA
"689","303001002",3,"World History","10th Grade","UDC-HS","F","Black","R",NA
"690","303001002",3,"World History","10th Grade","UDC-HS","F","Black","R",NA
"691","303001002",3,"World History","10th Grade","UDC-HS","F","Black","R",NA
"692","306001136",3,"World History","10th Grade","UDC-HS","M","Black","F",NA
"693","306001136",3,"World History","10th Grade","UDC-HS","M","Black","F",NA
"694","306001136",3,"World History","10th Grade","UDC-HS","M","Black","F",NA
"695","301001284",3,"World History","10th Grade","UDC-HS","F","Black","F",NA
"696","301001284",3,"World History","10th Grade","UDC-HS","F","Black","F",NA
"697","301001284",3,"World History","10th Grade","UDC-HS","F","Black","F",NA
"698","306001126",2,"World History","10th Grade","UDC-HS","F","Black","R",NA
"699","306001126",2,"World History","10th Grade","UDC-HS","F","Black","R",NA
"700","306001126",2,"World History","10th Grade","UDC-HS","F","Black","R",NA
"701","301001215",2,"World History","10th Grade","UDC-HS","F","Black","F",NA
"702","301001215",2,"World History","10th Grade","UDC-HS","F","Black","F",NA
"703","301001215",2,"World History","10th Grade","UDC-HS","F","Black","F",NA
"704","301001372",5,"World History","10th Grade","UDC-HS","F","Black","F",NA
"705","301001372",5,"World History","10th Grade","UDC-HS","F","Black","F",NA
"706","301001372",5,"World History","10th Grade","UDC-HS","F","Black","F",NA
"707","301001290",3,"World History","10th Grade","UDC-HS","F","Black","R",NA
"708","301001290",3,"World History","10th Grade","UDC-HS","F","Black","R",NA
"709","301001290",3,"World History","10th Grade","UDC-HS","F","Black","R",NA
"710","301001293",2,"World History","10th Grade","UDC-HS","M","Black","P",NA
"711","301001293",2,"World History","10th Grade","UDC-HS","M","Black","P",NA
"712","301001293",2,"World History","10th Grade","UDC-HS","M","Black","P",NA
"713","301001219",3,"World History","10th Grade","UDC-HS","M","Black","F",NA
"714","301001219",3,"World History","10th Grade","UDC-HS","M","Black","F",NA
"715","301001219",3,"World History","10th Grade","UDC-HS","M","Black","F",NA
"716","301001296",2,"World History","10th Grade","UDC-HS","F","Black","P",NA
"717","301001296",2,"World History","10th Grade","UDC-HS","F","Black","P",NA
"718","301001296",2,"World History","10th Grade","UDC-HS","F","Black","P",NA
"719","8268663994",2,"World History","10th Grade","UDC-HS","F","Black","FDC",NA
"720","8268663994",2,"World History","10th Grade","UDC-HS","F","Black","FDC",NA
"721","8268663994",2,"World History","10th Grade","UDC-HS","F","Black","FDC",NA
"722","301001226",3,"World History","10th Grade","UDC-HS","F","Black","R",NA
"723","301001226",3,"World History","10th Grade","UDC-HS","F","Black","R",NA
"724","301001226",3,"World History","10th Grade","UDC-HS","F","Black","R",NA
"725","301001227",3,"World History","10th Grade","UDC-HS","F","Black","R",NA
"726","301001227",3,"World History","10th Grade","UDC-HS","F","Black","R",NA
"727","301001227",3,"World History","10th Grade","UDC-HS","F","Black","R",NA
"728","301001300",3,"World History","10th Grade","UDC-HS","M","Hispanic","P",NA
"729","301001300",3,"World History","10th Grade","UDC-HS","M","Hispanic","P",NA
"730","301001300",3,"World History","10th Grade","UDC-HS","M","Hispanic","P",NA
"731","301001305",1,"World History","10th Grade","UDC-HS","F","Black","P",NA
"732","301001305",1,"World History","10th Grade","UDC-HS","F","Black","P",NA
"733","301001305",1,"World History","10th Grade","UDC-HS","F","Black","P",NA
"734","301001307",3,"World History","10th Grade","UDC-HS","F","Black","FDC",NA
"735","301001307",3,"World History","10th Grade","UDC-HS","F","Black","FDC",NA
"736","301001307",3,"World History","10th Grade","UDC-HS","F","Black","FDC",NA
"737","301001308",3,"World History","10th Grade","UDC-HS","M","Black","P",NA
"738","301001308",3,"World History","10th Grade","UDC-HS","M","Black","P",NA
"739","301001308",3,"World History","10th Grade","UDC-HS","M","Black","P",NA
"740","301001240",2,"World History","10th Grade","UDC-HS","F","Black","P",NA
"741","301001240",2,"World History","10th Grade","UDC-HS","F","Black","P",NA
"742","301001240",2,"World History","10th Grade","UDC-HS","F","Black","P",NA
"743","301001244",1,"World History","10th Grade","UDC-HS","F","Black","R",NA
"744","301001244",1,"World History","10th Grade","UDC-HS","F","Black","R",NA
"745","301001244",1,"World History","10th Grade","UDC-HS","F","Black","R",NA
"746","301001311",3,"World History","10th Grade","UDC-HS","F","Black","F",NA
"747","301001311",3,"World History","10th Grade","UDC-HS","F","Black","F",NA
"748","301001311",3,"World History","10th Grade","UDC-HS","F","Black","F",NA
"749","305001329",3,"World History","10th Grade","UDC-HS","M","Black","P",NA
"750","305001329",3,"World History","10th Grade","UDC-HS","M","Black","P",NA
"751","305001329",3,"World History","10th Grade","UDC-HS","M","Black","P",NA
"752","301001432",3,"World History","10th Grade","UDC-HS","M","Black","FDC",NA
